id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60
761347909166123805,487822585,18.0,18.0,41.14589,-8.61102,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2,20
761359402775924112,487822585,18.0,18.0,41.14589,-8.61102,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,9,28
761363511664213242,487822585,18.0,18.0,41.14589,-8.61102,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,20,41
761371087601133259,487937402,14.0,14.0,41.14785,-8.61292,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,558.5,,4,14
761387274882759548,487849514,1.0,2.0,41.15519,-8.61485,,,4.0,3.0,270,3.0,3.0,270.0,270.0,3.0,270.0,,9,27
761425222890471983,1756107,,,41.14436,-8.61305,2.0,1.0,2.0,3.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,12,39
761436127206949736,1756107,,,41.1452,-8.61459,2.0,1.0,2.0,3.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,21,48
761449971690238156,487822585,18.0,18.0,41.14589,-8.61102,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,11,31
761450551847119086,487829164,2.0,4.0,41.1458,-8.60728,2.0,0.0,1.0,2.0,270,1.0,2.0,270.0,270.0,2.0,270.0,,14,36
761455560306857217,487822585,18.0,18.0,41.14589,-8.61102,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,46
761468022462098472,487822585,18.0,18.0,41.14558,-8.61284,6.0,2.0,2.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,10,30
761469411433936712,487829164,2.0,4.0,41.14587,-8.60685,2.0,0.0,1.0,2.0,270,2.0,2.0,270.0,270.0,2.0,270.0,,13,26
761487071193255233,419568580,1.0,1.0,,,5.0,2.0,3.0,,30,,,30.0,30.0,5.0,30.0,,26,26
761488656508480007,487937402,14.0,14.0,41.14937,-8.61104,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,561.5,,4,34
761501462344635859,487937402,14.0,14.0,41.14958,-8.61107,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,555.5,,4,22
761509636892193048,487937402,14.0,14.0,41.14875,-8.61127,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,555.5,,3,27
761516989309874949,487937402,14.0,14.0,41.14852,-8.61269,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,558.5,,10,40
761543720028145007,487937402,14.0,14.0,41.14924,-8.61106,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,555.5,,11,41
761549581069143538,487937402,14.0,14.0,41.14813,-8.61277,2.0,0.0,1.0,1.0,31,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
761550739763651307,487978039,1.0,1.0,,,2.0,1.0,1.0,1.0,7,1.0,2.0,1125.0,1125.0,1.0,1125.0,,19,44
761588352487398656,105024474,8.0,8.0,41.14228,-8.61454,2.0,1.0,1.0,2.0,31,1.0,1.0,31.0,31.0,1.0,31.0,,8,18
762055808180583792,487937402,14.0,14.0,41.1484,-8.61238,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,558.5,,6,29
762057618264917353,487937402,14.0,14.0,41.14855,-8.61261,2.0,0.0,1.0,1.0,31,1.0,1.0,31.0,1125.0,1.0,558.5,,2,20
762093056864051858,338973566,5.0,5.0,41.1516576,-8.5972027,3.0,1.0,2.0,1.0,6,1.0,3.0,6.0,6.0,1.0,6.0,,13,29
762111104359353451,1674943,14.0,14.0,41.1513,-8.61873,2.0,1.0,2.0,1.0,28,1.0,,28.0,28.0,,28.0,,14,44
762126681807958668,462190761,5.0,5.0,41.15212,-8.60737,2.0,1.0,1.0,3.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,11,20
762197656827640420,488094248,1.0,1.0,41.14761,-8.60179,2.0,1.0,1.0,2.0,270,1.0,2.0,270.0,270.0,2.0,270.0,,10,32
762248035409873546,488106601,1.0,1.0,41.17519,,4.0,2.0,3.0,3.0,160,3.0,,160.0,160.0,3.8,160.0,,12,23
762305561824063918,10509773,12.0,14.0,41.1428803,-8.6174631,6.0,3.0,3.0,3.0,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,,7,13
762524300491640617,454297566,1.0,2.0,,,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60
762813684093708529,488201830,4.0,4.0,41.14266,-8.61601,4.0,2.0,3.0,3.0,999,3.0,3.0,1125.0,1125.0,3.0,1125.0,,25,55
762831371785835916,484117614,1.0,3.0,41.14496,-8.60729,2.0,0.0,2.0,1.0,1125,1.0,4.0,1.0,1125.0,1.5,111.2,,10,40
762880417129131215,476492041,5.0,9.0,41.16212,-8.60207,4.0,1.0,3.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,0,0
762958909469543480,488201830,4.0,4.0,41.14283,-8.61475,4.0,1.0,3.0,3.0,999,3.0,3.0,1125.0,1125.0,3.0,1125.0,,29,59
763118883032907446,488201830,4.0,4.0,41.14334,-8.61437,4.0,1.0,1.0,2.0,999,2.0,3.0,1125.0,1125.0,2.3,1125.0,,29,59
763770334126789529,488364903,1.0,1.0,41.15403,-8.58992,,,,1.0,1125,1.0,2.0,2.0,1125.0,1.7,322.3,,6,18
764260528740992671,488201830,4.0,4.0,41.14289,-8.6141,2.0,1.0,3.0,2.0,999,2.0,3.0,1125.0,1125.0,2.3,1125.0,,30,60
764504867907579956,151352873,17.0,18.0,,,6.0,3.0,4.0,3.0,31,1.0,3.0,31.0,31.0,3.0,31.0,,1,4
764544804366393384,101542522,34.0,38.0,41.1495099,-8.6223712,2.0,0.0,1.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,16,38
764554530260946284,101542522,34.0,38.0,41.1495099,-8.6223712,2.0,1.0,1.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
764559502767319805,101542522,34.0,38.0,41.1495099,-8.6223712,2.0,1.0,1.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
764562231529009717,101542522,34.0,38.0,41.1495099,-8.6223712,2.0,1.0,1.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,27,55
764564135715550495,101542522,34.0,38.0,41.1495099,-8.6223712,2.0,1.0,1.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,25,55
765322111379148094,488653588,3.0,3.0,41.14542703806042,-8.603798585211184,2.0,1.0,1.0,2.0,30,1.0,2.0,30.0,30.0,2.0,30.0,,3,7
765329631750034057,488653588,3.0,3.0,41.14536291176408,-8.603834699464231,4.0,1.0,2.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,8,12
765607021270240936,488576344,3.0,8.0,41.13879,-8.61273,2.0,1.0,1.0,1.0,365,1.0,1.0,21.0,365.0,1.0,160.5,,8,13
765610894685080789,488576344,3.0,8.0,41.13828,-8.61257,2.0,1.0,1.0,1.0,365,1.0,1.0,21.0,365.0,1.0,158.6,,10,22
765612918323473765,488576344,3.0,8.0,41.1367,-8.61305,2.0,1.0,1.0,1.0,365,1.0,1.0,21.0,365.0,1.0,157.7,,16,35
765797822783112149,476492041,5.0,9.0,41.1615184,-8.6026045,2.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,0,0
765800699072476282,476492041,5.0,9.0,41.1615184,-8.6026045,4.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,0,0
765805769591207217,476492041,5.0,9.0,41.1615184,-8.6026045,4.0,2.0,2.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,0,0
765853489574080731,421901215,27.0,34.0,41.1523516,,2.0,1.0,2.0,1.0,30,1.0,,31.0,1125.0,1.9,384.7,,0,0
765876095922605008,2681061,2.0,6.0,41.15241,-8.59745,4.0,1.0,2.0,3.0,31,3.0,3.0,31.0,1125.0,3.0,558.5,,24,54
766617936085756270,51447621,,,41.14387,-8.61736,4.0,2.0,2.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,8,14
766681282486913615,488883746,1.0,1.0,,,7.0,,5.0,1.0,1125,1.0,,5.0,1125.0,4.7,224.6,,30,39
767964101356863585,281649544,,,41.1498965,-8.6146093,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
768027029559359900,5691663,,,41.1564677,-8.6279162,2.0,1.0,1.0,2.0,7,2.0,4.0,7.0,7.0,3.8,7.0,,6,21
768100821387273329,421901215,27.0,34.0,41.1523516,,2.0,1.0,3.0,1.0,365,1.0,,31.0,365.0,1.9,139.9,,0,0
768284617807408219,140129082,3.0,3.0,,,4.0,2.0,3.0,,30,,4.0,30.0,30.0,4.0,30.0,,0,0
769401397842785923,250524263,36.0,,41.1622,-8.62296,2.0,1.0,1.0,1.0,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,9,36
769708937979863033,31366831,8.0,8.0,41.14361,-8.6127,2.0,0.0,1.0,2.0,30,1.0,3.0,1125.0,1125.0,2.1,1125.0,,2,6
769971414245145692,194690620,2.0,2.0,41.15384,-8.61746,4.0,2.0,2.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,4,4
770095820089061860,5639436,30.0,40.0,,,7.0,3.0,4.0,2.0,365,2.0,,21.0,365.0,2.6,110.5,,9,11
770179955460112341,5691663,,,41.14963,,2.0,1.0,1.0,2.0,14,2.0,4.0,14.0,14.0,3.8,14.0,,1,11
770214097816640670,130805492,,,41.1527834,-8.611764599999999,3.0,1.0,2.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,2,12
770245315441836305,489464181,1.0,1.0,,,6.0,2.0,2.0,3.0,27,3.0,3.0,27.0,27.0,3.0,27.0,,11,15
770278369575763938,489470879,1.0,1.0,41.14751,-8.61793,6.0,2.0,4.0,2.0,7,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,38
770815498859823878,155016473,5.0,5.0,,,2.0,1.0,1.0,1.0,1125,1.0,1.0,487.0,487.0,1.0,487.0,,0,1
770903791733405319,435483565,9.0,9.0,41.1490545,-8.622814199999999,5.0,2.0,4.0,1.0,365,1.0,3.0,365.0,365.0,2.0,365.0,,10,25
771015616390585776,155016473,5.0,5.0,,,4.0,1.0,3.0,1.0,1125,1.0,1.0,487.0,487.0,1.0,487.0,,1,1
771093130697549620,96831178,18.0,28.0,,,4.0,1.0,2.0,3.0,35,3.0,,1125.0,1125.0,3.5,1125.0,,8,27
771690885129824908,315850072,,,41.15982993418004,-8.60875093558198,4.0,2.0,2.0,1.0,365,1.0,1.0,1.0,365.0,1.0,96.7,,29,59
771691377995373821,315850072,,,41.15982690512166,-8.608752276686488,4.0,2.0,2.0,1.0,365,1.0,1.0,1.0,365.0,1.0,68.0,,30,60
771756193439709323,101838501,,,41.1590016,-8.6011354,2.0,0.0,1.0,2.0,40,2.0,3.0,1125.0,1125.0,2.5,1125.0,,21,51
771760058070348931,129377905,29.0,35.0,41.1496958,-8.615852199999999,2.0,1.0,1.0,3.0,40,2.0,3.0,1125.0,1125.0,2.9,1125.0,,19,49
771771814856950269,489746630,2.0,2.0,,,6.0,3.0,4.0,3.0,15,3.0,3.0,15.0,15.0,3.0,15.0,,16,36
771834444160044760,8529851,7.0,11.0,41.1448326,-8.597709499999999,2.0,1.0,1.0,3.0,28,1.0,4.0,1125.0,1125.0,3.0,1125.0,,1,16
772172025836096364,63106093,1.0,1.0,41.1749977,,5.0,2.0,3.0,2.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,1,8
772337502683244196,431283509,,,41.14401512056285,-8.603254086508178,4.0,1.0,2.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,13,29
772431510471150128,484361863,1.0,2.0,,,4.0,1.0,2.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,6,8
772956720448307673,489939255,1.0,1.0,41.1495925,,3.0,1.0,1.0,2.0,360,2.0,4.0,31.0,360.0,2.8,247.3,,2,25
772968783646080498,489934576,1.0,1.0,41.1505512,-8.6036276,2.0,1.0,1.0,1.0,1125,1.0,1.0,35.0,1125.0,1.0,629.3,,6,35
772997213644137842,489946477,1.0,2.0,41.14267,-8.63425,6.0,3.0,5.0,2.0,60,2.0,2.0,60.0,60.0,2.0,60.0,,28,58
773319181778069893,440160361,7.0,18.0,41.16092,-8.61105,2.0,1.0,2.0,3.0,28,1.0,3.0,1125.0,1125.0,3.0,1125.0,,9,39
773707561460745683,444283165,22.0,29.0,41.1496223,-8.6215649,4.0,2.0,3.0,1.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,9,35
773831696260471425,462499497,5.0,6.0,41.15915,-8.60798,2.0,0.0,1.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,,16,41
774521041195098445,200648381,1.0,2.0,,,2.0,1.0,1.0,1.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
774622958169518945,488653588,3.0,3.0,41.1452984,-8.6040567,4.0,1.0,2.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,15,20
775166886560308007,357956794,3.0,5.0,,,2.0,1.0,1.0,1.0,365,1.0,,30.0,30.0,1.3,30.0,,27,57
775175635446514510,490303686,2.0,2.0,41.16262,-8.62592,3.0,1.0,1.0,2.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,0,0
775227827766576537,357956794,3.0,5.0,,,2.0,1.0,1.0,1.0,1125,1.0,,30.0,30.0,1.2,30.0,,15,34
775266589926369639,5175199,3.0,3.0,41.14524,-8.59069,2.0,1.0,1.0,,365,,,365.0,365.0,5.0,365.0,,3,4
775370571178648584,1206182,3.0,3.0,41.1359411,-8.61145,2.0,1.0,1.0,1.0,7,1.0,1.0,7.0,7.0,1.0,7.0,,17,42
775648258568010722,8529851,7.0,11.0,41.1449672,-8.5977198,3.0,1.0,2.0,3.0,28,1.0,,1125.0,1125.0,2.9,1125.0,,4,23
775858782696606427,490303686,2.0,2.0,41.16034,-8.62734,4.0,1.0,2.0,2.0,365,2.0,3.0,365.0,365.0,2.8,365.0,,11,36
775874476660058351,97966252,3.0,4.0,41.140749,,4.0,1.0,2.0,3.0,40,3.0,3.0,1125.0,1125.0,3.0,1125.0,,18,41
775901320700915013,490437560,2.0,2.0,41.14232,-8.61375,2.0,0.0,1.0,2.0,270,1.0,2.0,270.0,270.0,2.0,270.0,,2,8
775914343331318575,71331536,3.0,3.0,41.14539,-8.6093,4.0,1.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.9,126.1,,5,11
776010994719016682,490461394,1.0,1.0,41.16442,-8.60251,6.0,2.0,3.0,2.0,31,2.0,3.0,31.0,31.0,2.2,31.0,,2,4
776141556244286477,296228525,4.0,4.0,41.15761,-8.60776,3.0,1.0,2.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
776728938536466301,25966212,10.0,12.0,41.14731,-8.6044,6.0,2.0,3.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,3,10
777088585608857929,8529851,7.0,11.0,41.1449672,-8.5977198,3.0,0.0,2.0,3.0,28,2.0,,1125.0,1125.0,3.0,1125.0,,2,16
777515829377210288,5691663,,,,,4.0,2.0,3.0,2.0,90,2.0,4.0,14.0,14.0,3.8,14.0,,7,18
777720098857486488,452918929,,,41.15018,-8.62952,4.0,1.0,2.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,3,14
777976596528670615,490791833,1.0,1.0,41.14514,-8.60491,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.5,154.1,,14,36
778046580003623109,281649544,,,41.14190740000001,-8.6133318,2.0,0.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,8,32
778180303549095028,421901215,27.0,34.0,41.152297,,2.0,1.0,2.0,1.0,31,1.0,1.0,31.0,31.0,1.0,31.0,,0,0
778189600726423911,421901215,27.0,34.0,41.15306,,3.0,1.0,2.0,1.0,1125,1.0,1.0,31.0,1125.0,1.0,381.7,,0,0
778191613397265274,421901215,27.0,34.0,41.15158,,2.0,1.0,2.0,1.0,365,1.0,1.0,31.0,365.0,1.0,138.1,,0,0
778192477398858142,421901215,27.0,34.0,41.15258,,4.0,1.0,2.0,1.0,1125,1.0,1.0,31.0,1125.0,1.0,387.7,,0,0
778217912849275757,421901215,27.0,34.0,41.15273,,1.0,1.0,2.0,1.0,1125,1.0,1.0,31.0,1125.0,1.0,384.7,,0,0
778218166634802580,421901215,27.0,34.0,41.15314,,2.0,1.0,2.0,1.0,1125,1.0,1.0,31.0,1125.0,1.0,387.7,,0,0
778219631593526990,421901215,27.0,34.0,41.15128,,1.0,1.0,2.0,1.0,1125,1.0,,31.0,1125.0,1.9,387.7,,0,0
778299468683191430,144499252,1.0,1.0,,,6.0,2.0,2.0,,730,,,730.0,730.0,,730.0,,23,53
778445092510935601,490868326,1.0,1.0,41.154971,,2.0,2.0,2.0,2.0,120,2.0,3.0,120.0,120.0,2.1,120.0,,2,3
778908166916720081,490931814,1.0,1.0,,,2.0,1.0,2.0,3.0,30,3.0,3.0,30.0,30.0,3.0,30.0,,27,54
778932171414933673,490936452,1.0,4.0,,,4.0,1.0,1.0,1.0,15,1.0,1.0,15.0,15.0,1.0,15.0,,29,59
779071799161065935,2730238,22.0,26.0,41.15299,-8.61107,4.0,2.0,2.0,1.0,60,2.0,,1125.0,1125.0,2.6,1125.0,,11,30
779702405812228957,491060843,1.0,1.0,41.14925287277164,,2.0,1.0,2.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,3,4
779712655687956624,409325747,7.0,7.0,41.1411187,-8.6141062,2.0,0.0,1.0,2.0,15,1.0,2.0,1125.0,1125.0,2.0,1125.0,,12,34
780154813976595161,5691663,,,,,2.0,1.0,1.0,2.0,7,2.0,4.0,7.0,7.0,3.8,7.0,,8,31
780166305830820907,12730028,,,41.14951,-8.61515,3.0,1.0,2.0,2.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,12,31
780171635812723819,491134016,1.0,1.0,41.144,-8.63735,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.3,800.9,,0,0
780173362252100701,108532773,1.0,1.0,,-8.606941599999999,2.0,1.0,1.0,,730,,,730.0,730.0,5.0,730.0,,4,12
780945336311257427,122071268,3.0,3.0,41.1421,-8.61607,3.0,1.0,1.0,2.0,1124,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60
780988103696891972,491279499,1.0,1.0,41.14624,-8.59898,4.0,2.0,2.0,2.0,270,1.0,2.0,270.0,270.0,2.0,270.0,,3,7
781024168185516880,491280523,4.0,4.0,41.1454812,-8.6142563,2.0,0.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
781034919814840866,491280523,4.0,4.0,41.1454812,-8.6142563,4.0,1.0,3.0,1.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,0,0
781043371329810785,483334937,2.0,4.0,41.156609641060605,-8.609776226983634,4.0,1.0,2.0,2.0,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,14,20
781047977592954862,491280523,4.0,4.0,41.1454812,-8.6142563,4.0,1.0,3.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
781059188341191871,491280523,4.0,4.0,41.1454812,-8.6142563,4.0,1.0,3.0,1.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,0,0
781063190695962776,35057317,8.0,9.0,41.1424881,-8.6155615,4.0,2.0,2.0,2.0,28,1.0,2.0,28.0,28.0,2.0,28.0,,10,22
781073234275260046,491296442,1.0,1.0,41.15959,-8.62613,2.0,1.0,2.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
781113069493348521,481541368,4.0,4.0,41.14653,-8.60436,2.0,1.0,1.0,1.0,365,1.0,1.0,25.0,1125.0,1.0,877.7,,9,35
781113853789067561,481541368,4.0,4.0,41.14534,-8.6054,4.0,1.0,2.0,1.0,365,1.0,1.0,25.0,1125.0,1.0,878.6,,6,20
781127694851663732,481541368,4.0,4.0,41.14677,-8.60578,4.0,1.0,2.0,1.0,365,1.0,1.0,25.0,1125.0,1.0,878.6,,6,27
781331225129400508,452918929,,,41.15956,-8.60991,4.0,2.0,2.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,7,30
781709209813631094,155944785,2.0,2.0,41.12866,-8.60733,4.0,1.0,2.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,6
782465773113625935,3645801,4.0,4.0,41.12495,-8.60495,3.0,1.0,2.0,1.0,1125,1.0,,2.0,1125.0,3.4,331.5,,6,16
782502926008134840,491538502,8.0,8.0,,-8.6365562,6.0,3.0,4.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,15,20
782557904322405203,51447621,,,41.14693,-8.60663,2.0,0.0,1.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,4,8
782586968065613575,8529851,7.0,11.0,41.1449672,-8.5977198,4.0,2.0,3.0,3.0,28,1.0,,1125.0,1125.0,3.0,1125.0,,6,13
783166607682582033,5691663,,,41.15439,-8.62008,2.0,1.0,1.0,2.0,15,2.0,2.0,7.0,7.0,2.0,7.0,,5,14
783168985242315254,5691663,,,41.15404,-8.6201,2.0,1.0,1.0,2.0,15,2.0,2.0,7.0,7.0,2.0,7.0,,7,21
783171517215368914,5691663,,,41.15539,-8.61867,2.0,1.0,1.0,2.0,15,2.0,2.0,7.0,7.0,2.0,7.0,,2,7
783382416979093293,429042110,2.0,2.0,41.1569496,-8.6109783,2.0,1.0,1.0,1.0,365,1.0,2.0,1125.0,1125.0,1.4,1125.0,,9,22
784903743331402134,452918929,,,41.14803,-8.60335,4.0,1.0,2.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,9,30
784915515207885624,4344063,3.0,4.0,41.14755,-8.60335,2.0,1.0,1.0,,365,,,365.0,365.0,5.0,365.0,,10,13
785324673919786492,19887538,45.0,48.0,41.143799764930414,-8.603218283605955,3.0,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,17,47
785425077635018608,182809472,,,,,3.0,1.0,2.0,1.0,1125,1.0,4.0,2.0,1125.0,1.3,985.1,,3,20
785436285290928947,423252825,23.0,25.0,41.1518,,,,4.0,1.0,365,1.0,2.0,365.0,365.0,1.1,365.0,,27,57
785503692646730060,351868405,2.0,2.0,,,6.0,2.0,4.0,,28,,4.0,1125.0,1125.0,4.0,1125.0,,17,25
785919245778987483,2511351,9.0,12.0,41.15787,-8.62687,2.0,2.0,4.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
785943357505052691,470763004,8.0,8.0,41.1359,-8.625261,6.0,2.0,4.0,2.0,1125,2.0,2.0,2.0,1125.0,2.0,1032.9,,2,2
785950687434138350,30907275,,,41.15092,-8.6142,4.0,1.0,3.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,5,32
785962065975923544,492108771,4.0,5.0,41.16848,-8.59651,4.0,1.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.5,129.0,,13,30
785962260805352143,492108771,4.0,5.0,41.16702,-8.59723,2.0,1.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.5,133.0,,14,44
785962758797783268,492108771,4.0,5.0,41.16835,-8.59626,2.0,1.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.5,117.8,,11,39
785963133769395766,492108771,4.0,5.0,41.16781,-8.59584,4.0,1.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.5,90.9,,11,32
786164502025124719,23585920,41.0,,,,2.0,1.0,1.0,,365,2.0,4.0,1125.0,1125.0,4.0,1125.0,,3,12
786291709136385904,281649544,,,41.1509208,-8.6142009,2.0,0.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,2,17
786390721109045052,281649544,,,41.1436726,-8.6040879,3.0,1.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,12,42
786896823514850146,141529241,39.0,44.0,,,4.0,1.0,1.0,1.0,1125,1.0,2.0,2.0,1125.0,1.8,225.5,,9,11
787056562098268176,101542522,34.0,38.0,41.1477437,-8.6140596,4.0,1.0,0.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
787492113873079376,163361767,2.0,2.0,,,6.0,1.0,,2.0,365,2.0,,365.0,365.0,3.2,365.0,,30,60
787492397204465791,492365775,1.0,1.0,,,5.0,2.0,3.0,1.0,1125,1.0,,2.0,1125.0,1.7,245.9,,4,4
788328910375217965,185835,27.0,27.0,41.14929358555237,,4.0,1.0,1.0,3.0,180,3.0,3.0,180.0,180.0,3.0,180.0,,16,26
789053527438794293,56478328,3.0,3.0,41.1525532,-8.6086651,2.0,1.0,1.0,3.0,180,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
789534581240864456,32264729,4.0,4.0,41.16183930211871,,6.0,2.0,4.0,3.0,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,,7,9
789808312522667491,281649544,,,41.1456935,-8.6129182,2.0,0.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,16,46
790479677893012324,488883965,1.0,1.0,,,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,8,14
790499607532419268,492840093,5.0,5.0,41.1500678,-8.6142851,2.0,1.0,2.0,1.0,365,1.0,1.0,28.0,28.0,1.0,28.0,,20,46
790506453624926920,492840093,5.0,5.0,41.14908,-8.61466,2.0,1.0,2.0,1.0,365,1.0,1.0,28.0,28.0,1.0,28.0,,30,60
790521176355500517,492840093,5.0,5.0,41.14964,-8.61529,2.0,1.0,2.0,1.0,365,1.0,1.0,28.0,28.0,1.0,28.0,,30,60
790575997579683230,492861901,1.0,1.0,,,4.0,1.0,2.0,,40,3.0,4.0,40.0,40.0,4.0,40.0,,2,5
791049582262467616,492964872,1.0,1.0,,-8.642531499999992,4.0,2.0,3.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,1,4
791110179440943949,492975969,1.0,1.0,41.15085,-8.61183,3.0,1.0,2.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,8,13
791111691009676577,492976556,1.0,1.0,41.15336730000001,-8.6209206,2.0,1.0,1.0,3.0,360,3.0,3.0,360.0,360.0,3.0,360.0,,11,37
791116652270490187,391837499,26.0,35.0,41.1463937,-8.602255,2.0,1.0,1.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,17,39
791293583405642803,493027777,1.0,1.0,,,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,16,29
791962937143006434,15900664,,,41.13631,-8.61047,2.0,1.0,1.0,3.0,1125,3.0,,1125.0,1125.0,3.1,1125.0,,2,17
792020044053878698,15812594,4.0,4.0,41.14909782816002,-8.612073411639411,4.0,2.0,2.0,,365,,,1125.0,1125.0,,1125.0,,0,0
792091470412278175,427896655,37.0,38.0,41.14508,-8.59659,6.0,2.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,22,51
